date,price,log_return,trade,trade_action,position
2019-06-03,252.60792541503903,-0.0674183029837709,0,hold,0
2019-06-04,241.3387908935547,-0.0456368671189219,0,hold,0
2019-06-05,247.0510101318359,0.0233931163965656,0,hold,0
2019-06-06,249.47433471679688,0.0097612089755813,0,hold,0
2019-06-07,250.93035888671875,0.0058194029656703,0,hold,0
2019-06-08,245.73809814453125,-0.0209091188896015,0,hold,0
2019-06-09,233.08670043945312,-0.0528558378677355,0,hold,0
2019-06-10,247.52012634277344,0.0600814080170287,0,hold,0
2019-06-11,245.7818298339844,-0.0070476254228265,0,hold,0
2019-06-12,260.9032897949219,0.0597055296362167,0,hold,0
2019-06-13,256.1687927246094,-0.0183132276860091,0,hold,0
2019-06-14,264.08746337890625,0.0304437751694283,0,hold,0
2019-06-15,269.0193176269531,0.0185028408069903,0,hold,0
2019-06-16,269.22320556640625,0.0007576062478138,0,hold,0
2019-06-17,274.3511047363281,0.0188678942267948,0,hold,0
2019-06-18,265.0518493652344,-0.0344832254079272,0,hold,0
2019-06-19,269.4317932128906,0.0163898070790009,0,hold,0
2019-06-20,271.69500732421875,0.0083648686617792,0,hold,0
2019-06-21,294.9102783203125,0.08199102822191,0,hold,0
2019-06-22,309.38031005859375,0.0479001282090132,0,hold,0
2019-06-23,307.8277893066406,-0.0050307960246544,-1,sell,-1
2019-06-24,310.4246826171875,0.0084008029117941,0,hold,-1
2019-06-25,318.1263122558594,0.0245072083770267,0,hold,-1
2019-06-26,336.753173828125,0.0569017278598389,0,hold,-1
2019-06-27,294.26763916015625,-0.1348605496129793,0,hold,-1
2019-06-28,311.2261047363281,0.0560299823878841,1,buy,0
2019-06-29,320.05889892578125,0.0279853650997069,0,hold,0
2019-06-30,290.69598388671875,-0.0962270458497999,0,hold,0
2019-07-01,293.64111328125,0.0100803263985034,0,hold,0
2019-07-02,291.596435546875,-0.0069875422650932,0,hold,0
2019-07-03,303.0999755859375,0.0386919272322307,0,hold,0
2019-07-04,284.5232238769531,-0.0632478227821197,0,hold,0
2019-07-05,287.9975280761719,0.0121370162965092,0,hold,0
2019-07-06,287.547119140625,-0.0015651575587501,0,hold,0
2019-07-07,305.7005615234375,0.06121932626833,0,hold,0
2019-07-08,313.25140380859375,0.0244000094583557,0,hold,0
2019-07-09,308.8810119628906,-0.0140499470144504,0,hold,0
2019-07-10,290.0023193359375,-0.0630672075250812,0,hold,0
2019-07-11,268.70404052734375,-0.0762783678322918,0,hold,0
2019-07-12,276.2767028808594,0.0277923573462762,0,hold,0
2019-07-13,269.45880126953125,-0.0249874024946018,0,hold,0
2019-07-14,227.57806396484375,-0.1689221898385242,0,hold,0
2019-07-15,229.7760009765625,0.0096116077288003,0,hold,0
2019-07-16,199.1886749267578,-0.1428524348113287,0,hold,0
2019-07-17,211.48497009277344,0.0599014418130708,1,buy,1
2019-07-18,226.566162109375,0.0688830761413964,0,hold,1
2019-07-19,221.3334197998047,-0.0233667572414485,-1,sell,0
2019-07-20,229.1192169189453,0.0345722145194745,0,hold,0
2019-07-21,225.6307678222656,-0.0153425734738985,0,hold,0
2019-07-22,217.5600128173828,-0.0364251590465903,1,buy,1
2019-07-23,212.728515625,-0.0224579552510696,0,hold,1
2019-07-24,217.04637145996097,0.020094245857228,0,hold,1
2019-07-25,219.6179962158203,0.0117786321834658,0,hold,1
2019-07-26,219.62960815429688,5.287194904980223e-05,-1,sell,0
2019-07-27,207.40830993652344,-0.0572531660185655,0,hold,0
2019-07-28,211.18655395507812,0.0180525226308691,1,buy,1
2019-07-29,211.26805114746097,0.0003858269854771,-1,sell,0
2019-07-30,210.52259826660156,-0.0035347092594205,0,hold,0
2019-07-31,218.65414428710935,0.0378982291104442,0,hold,0
2019-08-01,217.80844116210935,-0.0038752654251194,0,hold,0
2019-08-02,217.87156677246097,0.0002897796990619,0,hold,0
2019-08-03,222.49034118652344,0.0209779443359658,0,hold,0
2019-08-04,222.6697235107422,0.0008059228495708,0,hold,0
2019-08-05,234.21502685546875,0.0505499984806593,0,hold,0
2019-08-06,226.02064514160156,-0.0356132663124295,0,hold,0
2019-08-07,226.39100646972656,0.0016372761821703,0,hold,0
2019-08-08,220.94186401367188,-0.024364013316298,0,hold,0
2019-08-09,210.48890686035156,-0.0484666554169721,0,hold,0
2019-08-10,206.73353576660156,-0.0180022555353873,0,hold,0
2019-08-11,216.0928649902344,0.0442775486031659,0,hold,0
2019-08-12,211.28807067871097,-0.0224857795699949,0,hold,0
2019-08-13,208.70904541015625,-0.0122813113995618,0,hold,0
2019-08-14,186.6077423095703,-0.1119323758020186,0,hold,0
2019-08-15,188.50205993652344,0.010100155844279,0,hold,0
2019-08-16,185.44007873535156,-0.0163771306955533,0,hold,0
2019-08-17,185.68768310546875,0.0013343351390707,0,hold,0
2019-08-18,194.4935302734375,0.0463327598125304,1,buy,1
2019-08-19,203.09193420410156,0.0432598552466607,-1,sell,0
2019-08-20,196.56541442871097,-0.0326634806091264,0,hold,0
2019-08-21,186.89163208007812,-0.050466332485158,0,hold,0
2019-08-22,191.3329162597656,0.0234859865400758,1,buy,1
2019-08-23,194.70620727539065,0.0174768652774222,-1,sell,0
2019-08-24,191.28956604003903,-0.0177034605347186,0,hold,0
2019-08-25,186.84239196777344,-0.0235228947875247,0,hold,0
2019-08-26,188.92938232421875,0.0111078689659392,0,hold,0
2019-08-27,187.51666259765625,-0.0075055980936791,0,hold,0
2019-08-28,173.8899688720703,-0.0754449722648638,0,hold,0
2019-08-29,169.51673889160156,-0.0254710599173259,0,hold,0
2019-08-30,168.83486938476562,-0.0040305434539298,0,hold,0
2019-08-31,172.46978759765625,0.0213009437570452,0,hold,0
2019-09-01,171.62942504882812,-0.0048844297731503,0,hold,0
2019-09-02,178.34735107421875,0.0383954122959636,0,hold,0
2019-09-03,179.49932861328125,0.0064384083121068,0,hold,0
2019-09-04,175.99288940429688,-0.0197278744953013,0,hold,0
2019-09-05,174.21713256835938,-0.0101411835371141,0,hold,0
2019-09-06,169.9561767578125,-0.0247617895322021,0,hold,0
2019-09-07,178.2626190185547,0.0477172306808798,1,buy,1
2019-09-08,181.35552978515625,0.0172015068785356,-1,sell,0
2019-09-09,181.1494598388672,-0.0011369221080229,0,hold,0
2019-09-10,179.78717041015625,-0.0075486707827085,0,hold,0
2019-09-11,178.72549438476562,-0.005922686884557,0,hold,0
2019-09-12,181.01609802246097,0.0127348888367031,0,hold,0
2019-09-13,181.10972595214844,0.0005171016568008,0,hold,0
2019-09-14,188.1055145263672,0.0378999845517944,0,hold,0
2019-09-15,189.78912353515625,0.0089105267909481,0,hold,0
2019-09-16,197.11317443847656,0.0378644736563507,-1,sell,-1
